Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
6,0,Information,,,,,Windows 10,2004,Pro,2021/05/11,19041.985,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/04/13,19041.928,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/03/09,19041.867,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/02/09,19041.804,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/01/12,19041.746,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/12/08,19041.685,,
6,0,Information,,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,,
6,0,Information,,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/11/10,19041.63,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/10/13,19041.572,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/09/08,19041.508,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/08/11,19041.45,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/07/14,19041.388,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/06/09,19041.329,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/05/27,19041.264,,
6,0,Information,,,,,Windows 10,2004,Pro,2020/04/16,19041.208,,
6,0,Information,,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
6,0,Information,,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,,
6,0,Information,,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
6,0,Information,,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
6,0,Information,,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,,
6,0,Information,,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/07/13,19041.111,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,,
6,0,Information,,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,,
6,0,Information,,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/07/14,18363.959,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/06/09,18363.9,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/05/12,18363.836,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/04/14,18363.778,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/03/12,18363.72,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/02/11,18363.657,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/01/14,18363.592,,
6,0,Information,,,,,Windows 10,1909,Pro,2019/12/10,18363.535,,
6,0,Information,,,,,Windows 10,1909,Pro,2019/10/05,18363.418,,
6,0,Information,,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,,
6,0,Information,,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,,
6,0,Information,,,,,Windows 10,1909,Pro,2021/04/13,18363.15,,
6,0,Information,,,,,Windows 10,1909,Pro,2021/03/09,18363.144,,
6,0,Information,,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,,
6,0,Information,,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,,
6,0,Information,,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,,
6,0,Information,,,,,Windows 10,1903,Pro,2020/07/14,18362.959,,
6,0,Information,,,,,Windows 10,1903,Pro,2020/05/12,18362.836,,
6,0,Information,,,,,Windows 10,1903,Pro,2020/03/12,18362.72,,
6,0,Information,,,,,Windows 10,1903,Pro,2020/02/11,18362.657,,
6,0,Information,,,,,Windows 10,1903,Pro,2019/12/10,18362.535,,
6,0,Information,,,,,Windows 10,1903,Pro,2019/11/12,18362.476,,
6,0,Information,,,,,Windows 10,1903,Pro,2019/09/10,18362.356,,
6,0,Information,,,,,Windows 10,1903,Pro,2019/03/29,18362.3,,
6,0,Information,,,,,Windows 10,1903,Pro,2019/07/09,18362.239,,
6,0,Information,,,,,Windows 10,1903,Pro,2019/06/11,18362.175,,
6,0,Information,,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,,
6,0,Information,,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,,
6,0,Information,,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,,
6,0,Information,,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,,
6,0,Information,,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/01/14,17763.973,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/12/10,17763.914,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/11/12,17763.864,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/10/08,17763.805,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/09/10,17763.737,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/08/13,17763.678,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/07/09,17763.615,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,,
6,0,Information,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,,
6,0,Information,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,,
6,0,Information,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,,
6,0,Information,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,,
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/08/13,17134.95,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,,
6,0,Information,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,,
6,0,Information,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,,
6,0,Information,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,,
6,0,Information,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,,
6,0,Information,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,,
6,0,Information,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,,
6,0,Information,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,,
6,0,Information,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,,
6,0,Information,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,,
6,0,Information,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,,
6,0,Information,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,,
6,0,Information,,,,,Windows 10,1607,Pro,2016/11/08,14393.447,,
6,0,Information,,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,,
6,0,Information,,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,,
6,0,Information,,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,,
6,0,Information,,,,,Windows 10,1511,Pro,2016/03/08,10586.164,,
6,0,Information,,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
6,0,Information,,,,,Windows 10,1511,Pro,1970/01/01,10586.0,,
6,0,Information,,,,,Windows 10,1507,Pro,2015/07/29,10240.0,,
6,0,Information,,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,,
6,0,Information,,,,,Windows 8,8,Pro,1970/01/01,9200.0,,
