Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,22H2,Pro,2022/11/15,22621.819,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,22H2,Pro,2022/10/18,22621.674,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,22H2,Pro,2022/09/20,22621.382,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/09/20,22000.978,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/08/16,22000.856,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/07/19,22000.795,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/06/21,22000.739,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/05/17,22000.675,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/04/19,22000.613,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/03/15,22000.556,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/02/15,22000.493,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/01/11,22000.434,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2021/12/14,22000.376,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2021/11/09,22000.318,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2021/09/16,22000.194,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/11/15,22000.1219,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro,2022/10/18,22000.1098,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,22H2,Pro,2022/11/15,19045.2251,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/11/15,19044.2251,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/10/18,19044.213,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/09/20,19044.2006,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/08/16,19044.1889,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/07/19,19044.1826,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/06/21,19044.1766,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/05/17,19044.1706,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/04/19,19044.1645,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2022/01/11,19044.1466,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H2,Pro,2021/10/12,19044.1288,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H1,Pro,2021/04/13,19043.928,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H1,Pro,2022/11/15,19043.2251,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H1,Pro,2022/10/18,19043.213,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H1,Pro,2022/09/20,19043.2006,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H1,Pro,2022/08/16,19043.1889,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H1,Pro,2022/07/19,19043.1826,Radio Host Controller Information,
1,0,Information,Microsoft-Windows-BTH-BTHUSB/Operational,Radio Host Controller,Information,Diagnostic,Windows 10,21H1,Pro,2022/06/21,19043.1766,Radio Host Controller Information,
